conn_hash	stmt_id	exec_id	exec_time	sql_type	exe_status	db_ip	client_ip	client_host	app_name	db_user	sql_hash	from_tbs	select_cols	sql_stmt	stmt_bind_vars
conn_18161084096325014013	927	8	2024-11-14 17:48:27	SELECT	FAILURE	192.168.208.99	10.0.178.85	host_18	app_2	user_2	hash_12938539531596716204	tbs_2	id, name, department, name	SELECT name FROM table_2 WHERE salary < 8419 AND salary < 8419 AND name LIKE 'A%'	bind_vars_example
conn_7386953137935683595	276	1	2024-11-14 17:48:27	SELECT	FAILURE	192.168.172.93	10.0.124.186	host_63	app_2	user_5	hash_2898317086587151866	tbs_4	name, id, name, id	SELECT department FROM table_4 WHERE salary < 7390 AND age > 28 AND salary < 7390	bind_vars_example
conn_13929662983926606789	934	2	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.181.120	10.0.179.135	host_68	app_2	user_3	hash_14995755759777857839	tbs_2	N/A	DELETE FROM table_4 WHERE name LIKE 'C%' AND name LIKE 'C%'	bind_vars_example
conn_16018203329713342723	605	10	2024-11-14 17:48:27	INSERT	FAILURE	192.168.37.57	10.0.64.118	host_60	app_3	user_7	hash_13766235449602568355	tbs_3	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (6, 'John Doe', 34, 4180)	bind_vars_example
conn_10017983517082706668	275	9	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.162.95	10.0.77.5	host_54	app_1	user_9	hash_1799449735184433972	tbs_2	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (9, 'John Doe', 23, 8848)	bind_vars_example
conn_281754247419467901	622	4	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.153.171	10.0.33.16	host_7	app_3	user_2	hash_14930741968073227277	tbs_1	N/A	UPDATE table_2 SET salary = 4872 WHERE age > 42 AND age > 42 AND department = 'Sales'	bind_vars_example
conn_2743885377811176523	549	5	2024-11-14 17:48:27	SELECT	FAILURE	192.168.48.224	10.0.240.174	host_88	app_2	user_5	hash_5344212530663897588	tbs_3	age	SELECT department, salary, department, name FROM table_4 WHERE salary < 5870 AND salary < 5870	bind_vars_example
conn_15014530129578911021	550	4	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.121.37	10.0.36.124	host_73	app_2	user_9	hash_8481387684782839872	tbs_4	name, name	SELECT salary, department FROM table_3 WHERE name LIKE 'C%'	bind_vars_example
conn_17851024928376758506	992	4	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.182.22	10.0.203.179	host_97	app_1	user_9	hash_9432035969762846151	tbs_2	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (42, 'John Doe', 39, 6830)	bind_vars_example
conn_2385793516666963423	915	3	2024-11-14 17:48:27	SELECT	FAILURE	192.168.153.213	10.0.99.30	host_6	app_2	user_8	hash_4333118084135832079	tbs_1	name, age, department, department	SELECT department, department, salary FROM table_1 WHERE name LIKE 'B%' AND age > 35 AND name LIKE 'B%'	bind_vars_example
conn_15623609096104898435	16	4	2024-11-14 17:48:27	DELETE	FAILURE	192.168.234.76	10.0.207.95	host_58	app_4	user_8	hash_15846510278678358195	tbs_3	N/A	DELETE FROM table_1 WHERE salary < 5675 AND salary < 5675	bind_vars_example
conn_11373792915735575569	345	10	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.126.247	10.0.61.248	host_71	app_3	user_8	hash_3983611053391374493	tbs_1	N/A	UPDATE table_3 SET salary = 6285 WHERE name LIKE 'C%' AND salary < 5258	bind_vars_example
conn_16109634648080887562	235	1	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.216.67	10.0.206.227	host_39	app_1	user_7	hash_18125993924508714472	tbs_1	N/A	DELETE FROM table_2 WHERE salary < 5545 AND salary < 5545 AND name LIKE 'A%'	bind_vars_example
conn_2379965407217800796	517	10	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.104.196	10.0.235.114	host_95	app_3	user_4	hash_2173104893992805217	tbs_2	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (12, 'John Doe', 36, 9795)	bind_vars_example
conn_10534377388945414892	810	3	2024-11-14 17:48:27	INSERT	FAILURE	192.168.151.238	10.0.13.117	host_74	app_4	user_9	hash_13719316105233366330	tbs_1	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (58, 'John Doe', 48, 7282)	bind_vars_example
conn_16176998954764014473	447	2	2024-11-14 17:48:27	DELETE	FAILURE	192.168.31.107	10.0.56.191	host_30	app_1	user_8	hash_11232295489668704130	tbs_1	N/A	DELETE FROM table_1 WHERE department = 'Engineering' AND age > 42 AND salary < 8272	bind_vars_example
conn_8554151720868473571	207	10	2024-11-14 17:48:27	INSERT	FAILURE	192.168.161.249	10.0.157.106	host_93	app_1	user_6	hash_14144248567150609285	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (97, 'John Doe', 43, 7990)	bind_vars_example
conn_6563829223978226092	163	9	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.238.234	10.0.31.191	host_92	app_3	user_2	hash_6799001447057314465	tbs_2	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (75, 'John Doe', 25, 8614)	bind_vars_example
conn_11145002460800928603	114	3	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.50.5	10.0.35.198	host_25	app_1	user_8	hash_13721956087046529882	tbs_1	age, salary, department	SELECT department FROM table_1 WHERE name LIKE 'B%' AND age > 33	bind_vars_example
conn_16218777924927280390	825	9	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.102.224	10.0.250.239	host_50	app_4	user_6	hash_17828060481538347172	tbs_1	N/A	UPDATE table_4 SET salary = 8426 WHERE department = 'Sales' AND department = 'Sales'	bind_vars_example
conn_4910122195412837041	568	6	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.87.222	10.0.110.83	host_43	app_2	user_3	hash_3495530829808776107	tbs_4	department, name	SELECT id, name FROM table_2 WHERE age > 35	bind_vars_example
conn_13517337901705076498	745	6	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.231.244	10.0.41.21	host_34	app_1	user_6	hash_6157931721300542663	tbs_2	N/A	UPDATE table_3 SET salary = 7938 WHERE salary < 6817 AND salary < 6817	bind_vars_example
conn_11019103201525568531	559	9	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.211.59	10.0.167.67	host_80	app_4	user_8	hash_1444406577324853719	tbs_3	N/A	UPDATE table_2 SET salary = 5213 WHERE name LIKE 'A%' AND age > 47 AND department = 'HR'	bind_vars_example
conn_8803018221192504946	106	3	2024-11-14 17:48:27	SELECT	FAILURE	192.168.0.152	10.0.100.45	host_43	app_1	user_9	hash_16871765897568403273	tbs_2	salary, salary, id, salary	SELECT department, department FROM table_1 WHERE age > 45	bind_vars_example
conn_5205201793940054053	942	7	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.141.103	10.0.4.95	host_28	app_4	user_3	hash_4261367986219206587	tbs_1	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (19, 'John Doe', 38, 8225)	bind_vars_example
conn_9885011736817481562	814	1	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.124.153	10.0.227.107	host_24	app_2	user_8	hash_11850859387706659004	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (40, 'John Doe', 25, 4465)	bind_vars_example
conn_11351411384046494239	606	5	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.37.180	10.0.226.168	host_2	app_2	user_1	hash_15347262140890028718	tbs_3	N/A	DELETE FROM table_1 WHERE age > 37	bind_vars_example
conn_11413013125243149176	996	3	2024-11-14 17:48:27	INSERT	FAILURE	192.168.176.155	10.0.33.19	host_98	app_2	user_6	hash_6129309949813460834	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (12, 'John Doe', 41, 8249)	bind_vars_example
conn_15357927378960303512	754	9	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.250.227	10.0.28.145	host_48	app_2	user_4	hash_11280790751271108573	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (20, 'John Doe', 44, 7841)	bind_vars_example
conn_12013845578437458509	5	6	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.194.14	10.0.62.124	host_49	app_1	user_9	hash_11650728097704697456	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (67, 'John Doe', 32, 6140)	bind_vars_example
conn_10158672092766242715	932	7	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.63.27	10.0.167.187	host_54	app_2	user_8	hash_15285343541364028356	tbs_1	N/A	UPDATE table_1 SET salary = 5306 WHERE name LIKE 'B%'	bind_vars_example
conn_4105173149542872610	832	1	2024-11-14 17:48:27	SELECT	FAILURE	192.168.210.80	10.0.251.178	host_97	app_3	user_1	hash_3529330606942076097	tbs_4	age, age, salary, department	SELECT id, salary, department FROM table_2 WHERE salary < 5121 AND name LIKE 'C%'	bind_vars_example
conn_8449297201385585633	479	5	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.242.13	10.0.252.35	host_47	app_1	user_9	hash_8700492941333735356	tbs_4	department	SELECT salary, age FROM table_3 WHERE age > 45	bind_vars_example
conn_12673367077439055719	842	4	2024-11-14 17:48:27	SELECT	FAILURE	192.168.17.158	10.0.135.225	host_45	app_4	user_5	hash_18277455631636620735	tbs_1	age, department, name	SELECT department, name, name, salary FROM table_4 WHERE name LIKE 'A%' AND name LIKE 'A%' AND name LIKE 'A%'	bind_vars_example
conn_12333859435743852951	269	3	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.151.229	10.0.155.199	host_57	app_1	user_1	hash_3297330790020895745	tbs_4	N/A	UPDATE table_4 SET salary = 8720 WHERE age > 23 AND department = 'Sales' AND name LIKE 'B%'	bind_vars_example
conn_1926484024622619125	367	8	2024-11-14 17:48:27	INSERT	FAILURE	192.168.13.74	10.0.45.11	host_56	app_4	user_2	hash_15357168841800100436	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (80, 'John Doe', 47, 8121)	bind_vars_example
conn_17529908164185205319	272	4	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.2.58	10.0.221.71	host_57	app_1	user_9	hash_591939635391000835	tbs_1	department	SELECT age, name, age, salary FROM table_2 WHERE name LIKE 'B%'	bind_vars_example
conn_13471597074996712389	396	6	2024-11-14 17:48:27	SELECT	FAILURE	192.168.217.225	10.0.189.111	host_71	app_1	user_5	hash_1051246497780425508	tbs_1	department, salary	SELECT name, department, id, id FROM table_3 WHERE name LIKE 'A%'	bind_vars_example
conn_8654093246904612637	777	7	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.23.235	10.0.211.114	host_24	app_4	user_2	hash_16521362806560262108	tbs_4	N/A	DELETE FROM table_1 WHERE salary < 6911 AND department = 'Engineering'	bind_vars_example
conn_10152863354453486929	11	3	2024-11-14 17:48:27	SELECT	FAILURE	192.168.225.145	10.0.139.30	host_21	app_3	user_8	hash_2022128073115531355	tbs_1	department	SELECT id, id, age FROM table_4 WHERE salary < 7789	bind_vars_example
conn_15968082111193114539	588	8	2024-11-14 17:48:27	DELETE	FAILURE	192.168.152.187	10.0.197.103	host_42	app_2	user_6	hash_17618316562601244134	tbs_3	N/A	DELETE FROM table_1 WHERE name LIKE 'B%' AND department = 'Engineering'	bind_vars_example
conn_5986528917603973792	186	1	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.189.147	10.0.122.149	host_85	app_2	user_4	hash_10868632336766643690	tbs_4	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (66, 'John Doe', 48, 4929)	bind_vars_example
conn_13991052598061631818	990	9	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.27.123	10.0.168.101	host_40	app_3	user_3	hash_4688642900319307587	tbs_1	N/A	UPDATE table_2 SET salary = 4305 WHERE salary < 4967	bind_vars_example
conn_225113258225174433	390	4	2024-11-14 17:48:27	INSERT	FAILURE	192.168.0.145	10.0.225.252	host_35	app_4	user_5	hash_3686922651207683698	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (8, 'John Doe', 30, 7933)	bind_vars_example
conn_13979793240432412339	840	2	2024-11-14 17:48:27	SELECT	FAILURE	192.168.132.220	10.0.226.190	host_68	app_2	user_7	hash_4386269873998538655	tbs_4	department	SELECT salary FROM table_1 WHERE age > 24 AND department = 'HR' AND age > 24	bind_vars_example
conn_12092102460043886302	512	1	2024-11-14 17:48:27	DELETE	FAILURE	192.168.80.229	10.0.29.198	host_41	app_3	user_2	hash_15431800334515188292	tbs_3	N/A	DELETE FROM table_1 WHERE salary < 6649 AND name LIKE 'A%'	bind_vars_example
conn_4570324857263011639	728	7	2024-11-14 17:48:27	DELETE	FAILURE	192.168.150.163	10.0.34.65	host_85	app_1	user_8	hash_4696129675338293586	tbs_4	N/A	DELETE FROM table_3 WHERE age > 43 AND age > 43 AND name LIKE 'C%'	bind_vars_example
conn_9559790630006760526	854	3	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.45.127	10.0.243.184	host_75	app_3	user_6	hash_15852204321038504461	tbs_2	N/A	UPDATE table_3 SET salary = 6497 WHERE age > 26 AND name LIKE 'B%' AND age > 26	bind_vars_example
conn_3975604899453463067	919	9	2024-11-14 17:48:27	SELECT	FAILURE	192.168.96.186	10.0.47.247	host_65	app_1	user_8	hash_10738241253699688035	tbs_1	id, salary, department, name	SELECT salary FROM table_4 WHERE department = 'Engineering' AND department = 'Engineering'	bind_vars_example
conn_6334916763604410529	33	2	2024-11-14 17:48:27	INSERT	FAILURE	192.168.209.147	10.0.173.245	host_95	app_4	user_8	hash_1369412369732431748	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (34, 'John Doe', 20, 9603)	bind_vars_example
conn_7098609735028328625	734	1	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.149.142	10.0.226.207	host_81	app_2	user_4	hash_342075545286169961	tbs_1	N/A	UPDATE table_1 SET salary = 8273 WHERE age > 35 AND salary < 3298 AND department = 'Engineering'	bind_vars_example
conn_2975745121442879870	885	7	2024-11-14 17:48:27	DELETE	FAILURE	192.168.227.51	10.0.143.218	host_6	app_4	user_8	hash_8387391008325807071	tbs_1	N/A	DELETE FROM table_2 WHERE salary < 7846 AND name LIKE 'B%'	bind_vars_example
conn_14828245734984476373	14	6	2024-11-14 17:48:27	SELECT	FAILURE	192.168.214.49	10.0.244.77	host_10	app_2	user_6	hash_11917527053178671208	tbs_3	salary, age	SELECT name FROM table_4 WHERE salary < 7363 AND department = 'Engineering'	bind_vars_example
conn_5328698847497841745	57	8	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.235.2	10.0.243.89	host_24	app_1	user_8	hash_2467179888006661238	tbs_1	age	SELECT id FROM table_3 WHERE age > 34 AND name LIKE 'A%' AND age > 34	bind_vars_example
conn_5920321419456081142	299	5	2024-11-14 17:48:27	INSERT	FAILURE	192.168.177.173	10.0.54.245	host_11	app_2	user_5	hash_2396392436886556951	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (26, 'John Doe', 40, 8918)	bind_vars_example
conn_4244697559274547205	592	4	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.58.141	10.0.4.254	host_63	app_3	user_5	hash_5054489850024591658	tbs_4	N/A	DELETE FROM table_2 WHERE name LIKE 'A%' AND salary < 9383	bind_vars_example
conn_8825514581776792226	193	5	2024-11-14 17:48:27	INSERT	FAILURE	192.168.115.98	10.0.99.197	host_6	app_2	user_4	hash_12982141227186414829	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (67, 'John Doe', 42, 7062)	bind_vars_example
conn_211372124135798773	622	1	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.30.35	10.0.92.21	host_6	app_4	user_2	hash_15615029683589945167	tbs_4	department, department	SELECT salary, id, age, salary FROM table_1 WHERE name LIKE 'B%' AND department = 'HR' AND name LIKE 'B%'	bind_vars_example
conn_2560894565336040043	624	6	2024-11-14 17:48:27	INSERT	FAILURE	192.168.163.39	10.0.195.93	host_17	app_4	user_1	hash_9857305142214634229	tbs_3	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (35, 'John Doe', 37, 9740)	bind_vars_example
conn_18255546617343347954	220	2	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.79.26	10.0.146.9	host_84	app_1	user_8	hash_12246779056785780893	tbs_1	N/A	UPDATE table_4 SET salary = 5271 WHERE salary < 4363 AND name LIKE 'C%'	bind_vars_example
conn_8488003910420996133	215	7	2024-11-14 17:48:27	SELECT	FAILURE	192.168.119.180	10.0.170.60	host_41	app_4	user_3	hash_11306236873633546219	tbs_3	name, name	SELECT name, id, salary, salary FROM table_4 WHERE department = 'HR'	bind_vars_example
conn_1840836526426361404	273	5	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.196.23	10.0.202.163	host_21	app_1	user_7	hash_14587881302441469942	tbs_3	N/A	UPDATE table_4 SET salary = 3014 WHERE salary < 6399 AND department = 'Engineering' AND name LIKE 'C%'	bind_vars_example
conn_6501817276535814268	903	7	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.232.210	10.0.83.155	host_29	app_1	user_6	hash_10682464855177610211	tbs_3	N/A	DELETE FROM table_3 WHERE department = 'Engineering'	bind_vars_example
conn_10234288755092952987	452	3	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.94.202	10.0.171.150	host_53	app_2	user_8	hash_8972781790258122118	tbs_2	N/A	UPDATE table_3 SET salary = 4419 WHERE salary < 4091 AND salary < 4091	bind_vars_example
conn_18236718004091556024	471	8	2024-11-14 17:48:27	INSERT	FAILURE	192.168.240.16	10.0.161.33	host_46	app_3	user_8	hash_6551424257041634289	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (34, 'John Doe', 41, 8715)	bind_vars_example
conn_6348371101457535030	856	2	2024-11-14 17:48:27	INSERT	FAILURE	192.168.245.122	10.0.170.13	host_54	app_3	user_7	hash_8370281896004328033	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (95, 'John Doe', 44, 4168)	bind_vars_example
conn_18356657928381836799	138	9	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.124.212	10.0.249.200	host_67	app_4	user_9	hash_6590566392579069614	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (68, 'John Doe', 21, 7403)	bind_vars_example
conn_14750075222077816761	610	8	2024-11-14 17:48:27	SELECT	FAILURE	192.168.146.46	10.0.122.31	host_82	app_1	user_1	hash_10315902532691776222	tbs_3	id, department, id, id	SELECT id, name FROM table_1 WHERE name LIKE 'A%'	bind_vars_example
conn_3639168606944235449	246	5	2024-11-14 17:48:27	INSERT	FAILURE	192.168.40.179	10.0.195.247	host_63	app_3	user_7	hash_11902757259354428646	tbs_2	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (25, 'John Doe', 49, 9062)	bind_vars_example
conn_9245939373936203132	735	8	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.9.83	10.0.108.80	host_96	app_3	user_9	hash_1505761814084428723	tbs_4	N/A	DELETE FROM table_4 WHERE salary < 8677 AND name LIKE 'A%'	bind_vars_example
conn_18298679418594784397	550	6	2024-11-14 17:48:27	DELETE	FAILURE	192.168.107.219	10.0.230.133	host_26	app_4	user_5	hash_16281840054488212534	tbs_2	N/A	DELETE FROM table_4 WHERE age > 23 AND age > 23 AND department = 'Sales'	bind_vars_example
conn_13331968545769040435	659	10	2024-11-14 17:48:27	SELECT	FAILURE	192.168.239.188	10.0.93.151	host_49	app_4	user_7	hash_4996220222533050072	tbs_2	department, department	SELECT age, id, department, age FROM table_3 WHERE department = 'Sales'	bind_vars_example
conn_5477402428960286633	685	7	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.35.198	10.0.31.193	host_44	app_1	user_3	hash_17425156853543768029	tbs_1	N/A	UPDATE table_3 SET salary = 9010 WHERE department = 'Sales' AND name LIKE 'C%'	bind_vars_example
conn_13409326452736109595	278	3	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.62.15	10.0.225.91	host_11	app_3	user_1	hash_13218189916624482856	tbs_3	age, age	SELECT department, age FROM table_1 WHERE age > 37 AND salary < 6407	bind_vars_example
conn_17101641667508443893	301	6	2024-11-14 17:48:27	SELECT	FAILURE	192.168.9.116	10.0.27.101	host_70	app_3	user_5	hash_1038765684783213742	tbs_2	id	SELECT salary, age FROM table_1 WHERE salary < 9076 AND name LIKE 'C%' AND salary < 9076	bind_vars_example
conn_18072520419213225859	282	2	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.76.107	10.0.25.189	host_78	app_2	user_9	hash_12363190907329039751	tbs_3	N/A	UPDATE table_4 SET salary = 6742 WHERE name LIKE 'C%' AND department = 'Engineering' AND age > 29	bind_vars_example
conn_14790103118840704157	452	8	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.245.224	10.0.186.127	host_41	app_2	user_4	hash_2501311718789216299	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (84, 'John Doe', 37, 6837)	bind_vars_example
conn_9465390531566818506	947	6	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.69.228	10.0.104.114	host_23	app_1	user_6	hash_14827758287969311801	tbs_2	age, department, name	SELECT name, age, age, id FROM table_4 WHERE name LIKE 'A%' AND age > 47 AND department = 'Engineering'	bind_vars_example
conn_10602771854694741243	890	1	2024-11-14 17:48:27	INSERT	FAILURE	192.168.151.47	10.0.183.123	host_27	app_1	user_9	hash_8554442724174924850	tbs_2	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (26, 'John Doe', 48, 3400)	bind_vars_example
conn_17022066059970369427	724	3	2024-11-14 17:48:27	SELECT	FAILURE	192.168.233.57	10.0.221.136	host_97	app_3	user_1	hash_15813213751422062797	tbs_2	salary, name, department, id	SELECT department, salary FROM table_4 WHERE salary < 8804	bind_vars_example
conn_10674491941347827425	793	6	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.74.251	10.0.10.219	host_23	app_4	user_2	hash_6695500863229681394	tbs_4	N/A	UPDATE table_3 SET salary = 3426 WHERE salary < 3457 AND name LIKE 'A%' AND salary < 3457	bind_vars_example
conn_1168402325550691933	190	8	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.228.32	10.0.167.199	host_74	app_1	user_5	hash_4383107760530691368	tbs_3	department, name, name	SELECT id, id FROM table_3 WHERE salary < 3711 AND age > 38	bind_vars_example
conn_222041577274212175	436	10	2024-11-14 17:48:27	SELECT	FAILURE	192.168.110.235	10.0.239.240	host_44	app_4	user_9	hash_15604297015909793875	tbs_4	age, age	SELECT salary, id, name, age FROM table_4 WHERE salary < 8292 AND salary < 8292 AND department = 'Sales'	bind_vars_example
conn_17328824494745136221	430	1	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.153.18	10.0.202.205	host_68	app_3	user_1	hash_9924577862731400042	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (40, 'John Doe', 38, 3750)	bind_vars_example
conn_3603134909603793254	842	10	2024-11-14 17:48:27	SELECT	SUCCESS	192.168.173.132	10.0.195.170	host_72	app_3	user_9	hash_16864664608327705439	tbs_1	age, salary, age	SELECT id FROM table_4 WHERE salary < 6331 AND salary < 6331	bind_vars_example
conn_4765335082321236175	855	4	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.242.216	10.0.141.162	host_1	app_1	user_9	hash_13133858877853311185	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (1, 'John Doe', 27, 7626)	bind_vars_example
conn_2155300410124464871	625	8	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.251.171	10.0.247.159	host_55	app_3	user_7	hash_14557106820851136065	tbs_2	N/A	UPDATE table_4 SET salary = 7454 WHERE age > 35	bind_vars_example
conn_13103928586907612130	971	8	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.79.115	10.0.148.39	host_81	app_4	user_7	hash_11179997156980871395	tbs_2	N/A	UPDATE table_3 SET salary = 7847 WHERE age > 38 AND salary < 7147 AND department = 'Sales'	bind_vars_example
conn_757881216394887315	110	1	2024-11-14 17:48:27	INSERT	FAILURE	192.168.24.218	10.0.64.82	host_35	app_2	user_3	hash_1779462367802174107	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (93, 'John Doe', 40, 6337)	bind_vars_example
conn_468730034553281141	404	2	2024-11-14 17:48:27	DELETE	SUCCESS	192.168.251.146	10.0.24.146	host_99	app_4	user_5	hash_8228674376073535340	tbs_1	N/A	DELETE FROM table_3 WHERE department = 'HR'	bind_vars_example
conn_3727492249649805164	391	5	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.141.47	10.0.115.34	host_53	app_2	user_7	hash_13598894526575670821	tbs_1	N/A	UPDATE table_4 SET salary = 4480 WHERE salary < 5136 AND name LIKE 'B%' AND department = 'Engineering'	bind_vars_example
conn_12614775053266330550	584	2	2024-11-14 17:48:27	SELECT	FAILURE	192.168.151.67	10.0.230.208	host_1	app_1	user_8	hash_12761293577904717063	tbs_3	age, name, name, department	SELECT salary, salary, age, salary FROM table_4 WHERE department = 'Sales' AND salary < 9357 AND salary < 9357	bind_vars_example
conn_7412875337012927260	164	2	2024-11-14 17:48:27	INSERT	SUCCESS	192.168.103.38	10.0.15.250	host_21	app_4	user_3	hash_2216466890416732438	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (65, 'John Doe', 31, 6547)	bind_vars_example
conn_1960400207273059653	832	10	2024-11-14 17:48:27	SELECT	FAILURE	192.168.97.59	10.0.102.71	host_6	app_3	user_7	hash_12704529088078927555	tbs_4	name, id, id	SELECT name, id, age, id FROM table_4 WHERE name LIKE 'C%'	bind_vars_example
conn_12926674177763483972	709	9	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.178.141	10.0.200.81	host_83	app_3	user_1	hash_13046874325712691148	tbs_1	N/A	UPDATE table_1 SET salary = 6894 WHERE department = 'Engineering'	bind_vars_example
conn_16717105672118597058	791	1	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.25.6	10.0.105.33	host_81	app_3	user_2	hash_17387457249903156382	tbs_1	N/A	UPDATE table_1 SET salary = 9614 WHERE name LIKE 'C%' AND department = 'Engineering'	bind_vars_example
conn_14146230035541248869	781	10	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.218.49	10.0.254.106	host_86	app_3	user_8	hash_16398563953932740638	tbs_3	N/A	UPDATE table_2 SET salary = 9607 WHERE age > 21 AND department = 'Engineering'	bind_vars_example
conn_5414395689110880713	918	4	2024-11-14 17:48:27	SELECT	FAILURE	192.168.110.66	10.0.59.72	host_47	app_2	user_9	hash_17748234092422910102	tbs_4	department, department	SELECT age, department, salary, id FROM table_2 WHERE name LIKE 'B%'	bind_vars_example
conn_55617307760183054	445	9	2024-11-14 17:48:27	UPDATE	SUCCESS	192.168.139.235	10.0.83.7	host_19	app_4	user_1	hash_1906255451810093686	tbs_3	N/A	UPDATE table_3 SET salary = 9931 WHERE salary < 5553 AND name LIKE 'B%' AND salary < 5553	bind_vars_example
conn_9982078849713115202	885	5	2024-11-14 17:48:27	UPDATE	FAILURE	192.168.159.242	10.0.124.145	host_20	app_3	user_2	hash_6005974415700971110	tbs_1	N/A	UPDATE table_2 SET salary = 3277 WHERE name LIKE 'A%' AND name LIKE 'A%'	bind_vars_example
conn_14676907078421357254	260	8	2024-11-14 17:48:27	DELETE	FAILURE	192.168.217.145	10.0.61.28	host_89	app_1	user_6	hash_14822465867594378882	tbs_4	N/A	DELETE FROM table_3 WHERE age > 29 AND age > 29	bind_vars_example
